CLUSTER,R,TOKEN
1,0.08649947835893845,anticipation
1,0.08649167392376189,painful_stimulation
1,0.07576215588514865,pain
1,0.07462395153273604,heat
1,0.07373097462928563,motor_control
1,0.0716262571421439,pain_sensation
1,0.06684129083646384,arousal
1,0.06540884297539817,reward
1,0.06403167746197787,nociception
1,0.0549507141217908,heat_stimulation
1,0.05188968263118777,capsaicinevoked_pain
1,0.05127594312378506,feedback
1,0.050467968102276106,infusion
1,0.0498933445467058,reward_processing
1,0.04944277090529784,monetary_incentive_delay_task
1,0.0491862654061922,execution
1,0.04913744511769682,motor_sequence_learning
1,0.048311679507424474,loss_anticipation
1,0.047243110072019104,vigilance
1,0.04699165339376034,preparation
1,0.046269089775600306,electrical_stimulation
1,0.04581703812955775,movement
1,0.045526848297630186,whistle
1,0.045525772999619234,rehearsal
1,0.043319849802333325,cold_stimulation
2,0.14071653807835877,vision
2,0.1380988096400685,manipulation
2,0.1333617263923617,attention
2,0.13114433307346587,spatial_attention
2,0.13026979635021108,representation
2,0.12163671276158132,visual_attention
2,0.12151880656262237,covert
2,0.1215144117314715,grasping
2,0.12148526369914127,action
2,0.1209603847782953,intention
2,0.11526930970845962,reaction_time
2,0.11376427688250207,eye
2,0.11373458589953872,retrieval
2,0.11281097891613738,language
2,0.11117979525529094,goal
2,0.11065783993587748,judgment
2,0.11036762901772695,meaning
2,0.11015460445329947,visual_angle
2,0.10942618436135644,cognitive_process
2,0.10836368660591994,theory_mind
2,0.10780246331105833,reading
2,0.10655444529429606,word
2,0.1049019684743542,semantic_processing
2,0.10391837742244332,visuospatial_attention
2,0.10362041281798422,familiarity
3,0.19514478418342684,memory
3,0.17396991398772377,episodic_memory
3,0.15707884156317103,declarative_memory
3,0.15546836798059013,recognition_memory
3,0.1539938385885584,remembering
3,0.15245534167704602,retrieval
3,0.14253230603849165,encoding
3,0.134556205774762,recognition
3,0.12264353134244227,spatial_memory
3,0.12241618313051744,recall
3,0.12074004191025443,familiarity
3,0.11660509363879279,encoding_task
3,0.11541050821319977,episodic_simulation
3,0.11538485139517753,autobiographical_memory
3,0.11505358593025074,source_memory
3,0.11267492994724816,memory_process
3,0.11053452915226988,cognitive_map
