CLUSTER,TOKEN,R,ROC_AUC
1,reward,0.2655500979014237,0.6244584714584527
1,reward_processing,0.2125614798574247,0.6244584714584527
1,reward_anticipation,0.1978401341174781,0.6244584714584527
1,anticipation,0.1822921007062485,0.6244584714584527
1,monetary_incentive_delay_task,0.1626608203122124,0.6244584714584527
1,reward_learning,0.1283802042801946,0.6244584714584527
1,instrumental_conditioning,0.12727011658891066,0.6244584714584527
1,feedback,0.12221008663949265,0.6244584714584527
1,expectancy,0.12098867879459756,0.6244584714584527
1,decision_making,0.12062144429006727,0.6244584714584527
1,reinforcement_learning,0.11771951572817635,0.6244584714584527
1,loss_anticipation,0.10590340352322317,0.6244584714584527
1,arousal,0.10495674445168812,0.6244584714584527
2,face_perception,0.16907780393157087,0.6282272219623586
2,recognition,0.15382349948893856,0.6282272219623586
2,familiarity,0.14247753089140622,0.6282272219623586
2,object_recognition,0.14215018151933256,0.6282272219623586
2,vision,0.1396858686607103,0.6282272219623586
2,retrieval,0.124207693439586,0.6282272219623586
2,face,0.12419039894459367,0.6282272219623586
2,visual_perception,0.12180539806349155,0.6282272219623586
2,picture,0.12129549352641288,0.6282272219623586
2,visual_object,0.120925686382843,0.6282272219623586
2,word,0.1201346934568984,0.6282272219623586
2,reading,0.1200194443736019,0.6282272219623586
2,face_recognition,0.11737005264510428,0.6282272219623586
3,monitoring,0.13832826967313686,0.5932938297887336
3,cognitive_control,0.12433289205757732,0.5932938297887336
3,working_memory,0.11896194058649355,0.5932938297887336
3,reaction_time,0.118520685618821,0.5932938297887336
3,cognitive_process,0.1155591860766206,0.5932938297887336
3,strategy,0.10768855857081884,0.5932938297887336
3,manipulation,0.1074138783439721,0.5932938297887336
3,response_selection,0.10710146792363516,0.5932938297887336
3,error_detection,0.10693997007752618,0.5932938297887336
3,arousal,0.10556641354932747,0.5932938297887336
3,decision_making,0.10302501208020684,0.5932938297887336
3,cognitive,0.1019434406266256,0.5932938297887336
3,context,0.0999544944736636,0.5932938297887336
3,retrieval,0.09807426096464543,0.5932938297887336
3,goal,0.09667222517206496,0.5932938297887336
4,speech,0.24082709564755594,0.6591813139775196
4,language,0.216684508578999,0.6591813139775196
4,speech_processing,0.2127627384529633,0.6591813139775196
4,speech_perception,0.21027510787691864,0.6591813139775196
4,listening,0.20727120385636974,0.6591813139775196
4,language_processing,0.20323061974392426,0.6591813139775196
4,hearing,0.20108573093551455,0.6591813139775196
4,semantic_processing,0.1758012916675858,0.6591813139775196
4,language_comprehension,0.16825833899744244,0.6591813139775196
5,memory,0.199402213093834,0.6473565140912917
5,declarative_memory,0.1754599176453618,0.6473565140912917
5,episodic_memory,0.17278075843948806,0.6473565140912917
5,recognition_memory,0.16277969181316,0.6473565140912917
5,emotion,0.16058508212022354,0.6473565140912917
5,fear,0.15971439875242746,0.6473565140912917
5,remembering,0.15746104936510671,0.6473565140912917
5,emotional_memory,0.146935223849606,0.6473565140912917
5,recognition,0.14531993196560458,0.6473565140912917
5,encoding,0.14264294546961154,0.6473565140912917
5,facial_expression,0.13797479205915145,0.6473565140912917
5,valence,0.13726357930747635,0.6473565140912917
6,episodic_memory,0.13540858296598882,0.5911282747946183
6,memory,0.12384641919972697,0.5911282747946183
6,remembering,0.116965709734288,0.5911282747946183
6,autobiographical_memory,0.11380431430405792,0.5911282747946183
6,memory_retrieval,0.11374410673583955,0.5911282747946183
6,retrieval,0.11295442121649647,0.5911282747946183
6,prospection,0.10220533925753007,0.5911282747946183
6,source_memory,0.0973903373528618,0.5911282747946183
6,recall,0.09347489844626804,0.5911282747946183
6,episodic_simulation,0.08973383681958051,0.5911282747946183
7,hearing,0.21462310672988733,0.643775144689993
7,speech,0.2037274196020657,0.643775144689993
7,listening,0.2030574610745203,0.643775144689993
7,speech_perception,0.1849409028704793,0.643775144689993
7,speech_processing,0.18040217813703474,0.643775144689993
7,tone,0.17265928318789986,0.643775144689993
7,music,0.1565268936025219,0.643775144689993
7,melody,0.1489370973041933,0.643775144689993
7,passive_listening,0.1462390601646811,0.643775144689993
7,auditory_perception,0.13864956385551766,0.643775144689993
8,episodic_memory,0.11008784639440028,0.5741304323826311
8,memory_retrieval,0.10984796890714836,0.5741304323826311
8,memory,0.10942858356325699,0.5741304323826311
8,remembering,0.1059122713760959,0.5741304323826311
8,retrieval,0.10482598905694236,0.5741304323826311
8,visual_imagery,0.10137162800264722,0.5741304323826311
8,autobiographical_memory,0.09025778027487896,0.5741304323826311
8,mental_imagery,0.08287808490346503,0.5741304323826311
8,recall,0.08170344185417397,0.5741304323826311
8,imagery,0.07972766518337485,0.5741304323826311
8,episodic_simulation,0.07902061321705621,0.5741304323826311
9,execution,0.18866907465910224,0.6175333329204726
9,hand,0.16317226859300352,0.6175333329204726
9,movement,0.1461601390885141,0.6175333329204726
9,working_memory,0.13982338221263915,0.6175333329204726
9,manipulation,0.13715105726137372,0.6175333329204726
9,spatial_attention,0.13407550848023655,0.6175333329204726
9,attention,0.13111464366698106,0.6175333329204726
9,action,0.1295276752607129,0.6175333329204726
9,grasping,0.12901594203334713,0.6175333329204726
9,rehearsal,0.1248840525592399,0.6175333329204726
9,representation,0.12279580918529635,0.6175333329204726
10,anticipation,0.08590269777346647,0.5876240841913136
10,nociception,0.08422912330563068,0.5876240841913136
10,arousal,0.07926485417917799,0.5876240841913136
10,pain,0.078816018106244,0.5876240841913136
10,micturition,0.06677790732878425,0.5876240841913136
