PMID,SPLIT,DOMAIN,OBSERVED
12757885,test,PERCEPTION,1.6035269757057278
19322649,test,PERCEPTION,1.3857227094306483
28432767,test,PERCEPTION,1.562866701158326
28533517,test,PERCEPTION,1.2303062141939998
28844425,test,PERCEPTION,1.5140047533077443
8673502,test,HEARING,1.1267935348159908
8805334,test,HEARING,1.3584092243530363
8836245,test,HEARING,1.0588541095629775
9918735,test,HEARING,1.2828905857029809
10022496,test,HEARING,1.2945106101906032
10923655,test,HEARING,1.1893598284876976
11549617,test,HEARING,1.3906509087379624
11711895,test,HEARING,1.2753120135174605
11742243,test,HEARING,1.1835015001801152
12062028,test,HEARING,1.1638735397022921
12091578,test,HEARING,1.222999486129123
12147314,test,HEARING,1.1680983269915166
12477703,test,HEARING,1.203141798747167
12571120,test,HEARING,1.1720522673802514
12740408,test,HEARING,1.351077943245034
12909719,test,HEARING,1.4426684048161675
14527597,test,HEARING,1.266263730411848
14568459,test,HEARING,1.1108921097990432
15238446,test,HEARING,1.2633068452872482
15258587,test,HEARING,1.4444508917248615
15260962,test,HEARING,1.3820361111141857
15528095,test,HEARING,1.0940303091264958
15808988,test,HEARING,1.2954345380185663
15905031,test,HEARING,1.335701087256046
15907316,test,HEARING,1.1909847139612149
15921935,test,HEARING,1.2812343806877158
15961053,test,HEARING,1.095993709702504
16255007,test,HEARING,1.1384708928828482
16556505,test,HEARING,1.1722763690953855
16568426,test,HEARING,1.1871832716957964
16781167,test,HEARING,1.216814163750814
16855090,test,HEARING,1.1535612746631165
16928852,test,HEARING,1.3547816170625984
17094120,test,HEARING,1.1959297862461702
17370339,test,HEARING,1.050322926820909
17462916,test,HEARING,1.24007748611179
17488205,test,HEARING,1.1638287683747026
17497646,test,HEARING,1.1439904620476922
17604879,test,HEARING,1.1210041698453383
17890108,test,HEARING,1.1356953510009273
17986612,test,HEARING,1.0193221337799792
18097655,test,HEARING,1.1024074777478092
18203622,test,HEARING,1.120288085308178
18434103,test,HEARING,1.2161401151727111
18578598,test,HEARING,1.1801898450179553
18822455,test,HEARING,1.2011242909962574
18988738,test,HEARING,1.1086005714026859
19052212,test,HEARING,1.2317732370083416
19162200,test,HEARING,1.112560363714262
19162389,test,HEARING,1.1747608685949114
19309296,test,HEARING,1.0852246322127663
19347876,test,HEARING,1.4579113081363013
19481162,test,HEARING,1.441538720700872
19812344,test,HEARING,1.3037948818558045
19817808,test,HEARING,1.3646551267996867
19932468,test,HEARING,1.0423815910625238
20219991,test,HEARING,1.339488010963464
20385153,test,HEARING,1.061790302402746
20833698,test,HEARING,1.150279649957528
20861384,test,HEARING,1.2212815606723486
20932914,test,HEARING,1.2975772158965213
21256231,test,HEARING,1.255298342562071
21339513,test,HEARING,1.1216123595842573
21471359,test,HEARING,1.195327301390669
21484948,test,HEARING,1.3943117648548065
21624474,test,HEARING,1.2335827140344764
21880924,test,HEARING,1.2759711696521325
21993055,test,HEARING,1.155358592165843
22330101,test,HEARING,1.2610856896886327
22555573,test,HEARING,1.192266928479344
22672735,test,HEARING,1.1175821756706874
22943145,test,HEARING,1.0351175318373655
23348760,test,HEARING,1.0708225617122484
23391130,test,HEARING,1.0687792670909706
23672819,test,HEARING,1.2805962617651994
23691185,test,HEARING,1.1780178214910044
23954317,test,HEARING,1.1799219779024035
24135134,test,HEARING,1.2493182085577679
24416003,test,HEARING,1.1639992703283821
24465965,test,HEARING,1.1700281052698014
24798224,test,HEARING,1.0840675113285576
24828642,test,HEARING,1.3296316482047457
25027223,test,HEARING,1.1474895776409635
25110231,test,HEARING,1.0596012938664943
25173956,test,HEARING,1.2326188419208823
25323387,test,HEARING,1.083334323581317
25331600,test,HEARING,1.1250374550410278
25344114,test,HEARING,1.0143390829971806
25438031,test,HEARING,1.1305641462334042
25767441,test,HEARING,1.1250836878774126
25998957,test,HEARING,1.1543796091693037
26341950,test,HEARING,1.1265399992350287
26413475,test,HEARING,1.2156445141524355
26603369,test,HEARING,1.0969700067003374
27091382,test,HEARING,1.0640221650710489
27205875,test,HEARING,1.0856309120405965
27613508,test,HEARING,1.1544648086423657
27669107,test,HEARING,1.244831381124008
27679564,test,HEARING,1.243681705827915
27814379,test,HEARING,1.0812625228409314
28214981,test,HEARING,1.1141462136628264
