PMID,SPLIT,DOMAIN,OBSERVED
14568462,test,EXECUTION,1.2227712497815912
14993603,test,EXECUTION,1.2858928948514703
17049276,test,EXECUTION,1.323530134854307
17559542,test,EXECUTION,1.3265230854212318
18435752,test,EXECUTION,1.2036163957086619
21179436,test,EXECUTION,1.321001124720477
23285086,test,EXECUTION,1.3702037628827215
26954693,test,EXECUTION,1.1614643691443076
28504361,test,EXECUTION,1.1690527311291081
29453959,test,EXECUTION,1.2345108140879706
9345483,test,VISION,1.0930141487788605
9401596,test,VISION,1.0612641908859406
9749761,test,VISION,1.087099736542923
10195113,test,VISION,1.0901490972496393
10619415,test,VISION,1.1669431856254069
10624956,test,VISION,1.1807051532793067
10906317,test,VISION,1.1591728432086716
11168567,test,VISION,1.1624807607001706
11182099,test,VISION,1.244334582782421
11230093,test,VISION,1.1151585835892674
11506539,test,VISION,1.130095821622684
11506651,test,VISION,1.063197806166581
11549616,test,VISION,1.1524629157577209
11691685,test,VISION,1.098017751379854
12421659,test,VISION,1.0781131168686344
12566282,test,VISION,1.1256755907999032
12653987,test,VISION,1.2141411776037705
12672965,test,VISION,1.0859285126014382
12823480,test,VISION,1.1717856163649216
12948712,test,VISION,1.1381597154279397
14568477,test,VISION,1.0738601565584354
14642464,test,VISION,1.1860357603302336
14691061,test,VISION,1.0908629514114436
14699419,test,VISION,1.09530376841625
14741648,test,VISION,1.0811333774600655
15072672,test,VISION,1.1466459705482424
15193581,test,VISION,1.0633520611728844
15561504,test,VISION,1.151226743233536
15616133,test,VISION,1.0423012646836534
15681032,test,VISION,1.1817990129529454
16095920,test,VISION,1.0898408199473626
16307253,test,VISION,1.0742200786069975
16364137,test,VISION,1.0732581322882768
16860474,test,VISION,1.0576237325393645
16979559,test,VISION,1.0286730280036835
17071109,test,VISION,1.108136284414193
17204433,test,VISION,0.9996602405417025
17274021,test,VISION,1.0670565428300096
17412720,test,VISION,1.154301731785874
17462914,test,VISION,1.0633036211356885
17499172,test,VISION,1.2017760673310505
17717657,test,VISION,1.0705324880563585
17897405,test,VISION,1.0625723490518952
17916338,test,VISION,1.2069491141846425
17928444,test,VISION,1.1068820424538075
18063476,test,VISION,1.1530492415387248
18235427,test,VISION,1.1249275659110225
18279364,test,VISION,1.0471647864664866
18465800,test,VISION,1.093585506777517
18515149,test,VISION,1.0206506189902895
18582578,test,VISION,1.0330247848103156
18702587,test,VISION,1.0688250909723007
18797855,test,VISION,1.1624409575779409
19015835,test,VISION,0.9960634084412499
19046993,test,VISION,1.0814080691102805
19095230,test,VISION,1.093140947591508
19199412,test,VISION,1.0536791367093514
19243925,test,VISION,0.9819302159356282
19288466,test,VISION,1.1213696513976097
19324533,test,VISION,1.082280569041161
19457383,test,VISION,1.0187557465592647
19523524,test,VISION,1.1586916549863715
19554558,test,VISION,1.0525227516624296
19587274,test,VISION,1.0910418743276478
19619661,test,VISION,1.0918571909576917
19706320,test,VISION,1.0763466628192238
19715764,test,VISION,1.0585766895602966
19771159,test,VISION,1.1487062874579033
19837179,test,VISION,1.0259862709350074
19925856,test,VISION,1.1463356183888462
19961833,test,VISION,1.15585716167412
20026227,test,VISION,1.0599003125879585
20079980,test,VISION,1.066739112172261
20451629,test,VISION,1.1135418234120558
20615473,test,VISION,1.2448383111504078
20715080,test,VISION,1.163025163403971
20728548,test,VISION,1.167454330208174
20849925,test,VISION,1.1120960265255024
20933062,test,VISION,1.0380878842811354
21092865,test,VISION,1.2041420316578026
21248113,test,VISION,1.0917972194366679
21391262,test,VISION,1.1646462443118561
21452942,test,VISION,1.1644849372436583
21497488,test,VISION,1.0829034780655078
21530557,test,VISION,1.0921416263875683
21556876,test,VISION,1.0272780218341298
21600291,test,VISION,1.0278711675397074
21642352,test,VISION,1.0117455616188085
21775617,test,VISION,1.1144757412990607
21786091,test,VISION,1.1191941420215348
22178142,test,VISION,1.0671145665674124
22235032,test,VISION,1.1140393360412622
22275475,test,VISION,1.1190525399081601
22363276,test,VISION,1.1179966026764532
22384006,test,VISION,1.081680384708569
22485152,test,VISION,1.0803791398825546
22505340,test,VISION,1.1559744735776332
22634854,test,VISION,1.103594751493391
22708629,test,VISION,1.0811730532864483
