PMID,SPLIT,DOMAIN,OBSERVED
8673502,test,HEARING,1.153994271825084
8805334,test,HEARING,1.3622274062653572
9918735,test,HEARING,1.3053165515190954
10022496,test,HEARING,1.289296783124569
10769317,test,HEARING,1.0967781865724808
10923655,test,HEARING,1.2220156172546632
11467915,test,HEARING,1.1100193025288672
11549617,test,HEARING,1.386353544278549
11711895,test,HEARING,1.315279005887721
11742243,test,HEARING,1.2222547197202696
12091578,test,HEARING,1.2385851562492407
12147314,test,HEARING,1.183684544834991
12477703,test,HEARING,1.2135830142042578
12571120,test,HEARING,1.220158149948967
12740408,test,HEARING,1.373092393623948
12909719,test,HEARING,1.4664665323521722
14527597,test,HEARING,1.3385466597300313
15238446,test,HEARING,1.2849498036294236
15258587,test,HEARING,1.4042117499928994
15260962,test,HEARING,1.3689715513662477
15808988,test,HEARING,1.3351641344570937
15905031,test,HEARING,1.37133579134377
15907316,test,HEARING,1.2341938771410383
15921935,test,HEARING,1.3412064257539618
15961053,test,HEARING,1.142683967119498
16255007,test,HEARING,1.1406790781517382
16529950,test,HEARING,1.1390062480551641
16624581,test,HEARING,1.14265575605349
16855090,test,HEARING,1.215046999263714
16928852,test,HEARING,1.400254171967666
17094120,test,HEARING,1.2246728965817928
17462916,test,HEARING,1.238324005858045
17488205,test,HEARING,1.1938758151317235
17497646,test,HEARING,1.1982209585107195
17986612,test,HEARING,1.0410038320928832
18203622,test,HEARING,1.1742907688322113
18434103,test,HEARING,1.2398782162641613
18822455,test,HEARING,1.2416096858286125
18980863,test,HEARING,1.0969114209744897
18988738,test,HEARING,1.1344332934268047
19162200,test,HEARING,1.140597985418984
19162389,test,HEARING,1.2276314130090231
19347876,test,HEARING,1.448121749004846
19481162,test,HEARING,1.4183932174014533
19812344,test,HEARING,1.3751411016629982
19817808,test,HEARING,1.3028265678122775
20219991,test,HEARING,1.3648708415392528
20833698,test,HEARING,1.178024192318986
20861384,test,HEARING,1.2317585886634532
20932914,test,HEARING,1.3210672101531844
21256231,test,HEARING,1.2693943597847754
21298563,test,HEARING,1.0951148982004701
21339513,test,HEARING,1.1416519208540499
21484948,test,HEARING,1.3916521212514374
21624474,test,HEARING,1.2683770289949226
21880924,test,HEARING,1.2853768245750585
21945697,test,HEARING,1.1322591859536562
22330101,test,HEARING,1.2887592067721205
22819967,test,HEARING,1.0530787997768436
22920262,test,HEARING,1.107523068917655
23672819,test,HEARING,1.2800941680383426
23691185,test,HEARING,1.204863057817893
24798224,test,HEARING,1.0871096933706017
24828642,test,HEARING,1.322661729492977
25110231,test,HEARING,1.093119255970293
25173956,test,HEARING,1.2721683379445872
25331600,test,HEARING,1.1829680354373975
25767441,test,HEARING,1.1418967137736644
25998957,test,HEARING,1.2013629952505946
26413475,test,HEARING,1.2205408706820688
26603369,test,HEARING,1.1279901870119091
26759791,test,HEARING,1.1460047376357403
27122026,test,HEARING,1.1844671203918833
27205875,test,HEARING,1.1152688597430869
27746728,test,HEARING,1.0923860377927141
27916664,test,HEARING,1.1885493121559974
28254454,test,HEARING,1.2050980962165043
2296583,test,MEANING,1.0598436597159553
8592204,test,MEANING,1.147558457649923
10402199,test,MEANING,1.3262497805523652
10581226,test,MEANING,1.2394989250665889
10680763,test,MEANING,1.174477043870778
11100155,test,MEANING,1.1217938446409839
11564326,test,MEANING,1.2884822070253243
12112767,test,MEANING,1.2417179204319742
12668238,test,MEANING,1.2460637383891824
14638592,test,MEANING,1.061136427636253
15083528,test,MEANING,1.176737045770725
15109993,test,MEANING,1.2358907872459373
15120536,test,MEANING,1.244560871256783
15142962,test,MEANING,1.1881275828944615
15533557,test,MEANING,1.199353916087213
15808982,test,MEANING,1.2075635882872782
16009569,test,MEANING,1.2014506671234844
16165371,test,MEANING,1.2061182767964638
16290261,test,MEANING,1.2304219296409793
16460792,test,MEANING,1.2178136131191433
16806317,test,MEANING,1.2189382563374531
17159232,test,MEANING,1.238424612334491
17239622,test,MEANING,1.0752016599423855
17370339,test,MEANING,1.0791993831749873
17949905,test,MEANING,1.1167483522402362
18061483,test,MEANING,1.2224389582148822
18344173,test,MEANING,1.1282252628460507
18619668,test,MEANING,1.2201630136718309
18661503,test,MEANING,1.1452191770649105
19016600,test,MEANING,1.2661599197306501
19199402,test,MEANING,1.2489615520034179
19296728,test,MEANING,1.2332697000019326
19328233,test,MEANING,1.3318411618921722
19538948,test,MEANING,1.3177526470507028
19569073,test,MEANING,1.1139584883991533
19621242,test,MEANING,1.2801490506378723
20071459,test,MEANING,1.2093836666339974
20157373,test,MEANING,1.1685690383031588
21147136,test,MEANING,1.2508257945996486
21159952,test,MEANING,1.2199043859238734
21439268,test,MEANING,1.2168492874829941
21705060,test,MEANING,1.22567734114636
22016480,test,MEANING,1.1059697745547739
22555573,test,MEANING,1.1403045877492757
23287569,test,MEANING,1.141439071242706
23568365,test,MEANING,1.2364527648775039
23796961,test,MEANING,1.1371606203353504
24405186,test,MEANING,1.179683165515909
24557638,test,MEANING,1.2887663953732582
24725071,test,MEANING,1.1249823509425758
24840874,test,MEANING,1.0692126723637214
25067812,test,MEANING,1.1327244245309935
25726898,test,MEANING,1.2541923287214363
25962953,test,MEANING,1.2043780322193303
26151102,test,MEANING,1.2256817585485078
26818505,test,MEANING,1.1775651930789701
27014040,test,MEANING,1.2821862774854478
27523024,test,MEANING,1.2226838160829605
27851821,test,MEANING,1.2170143594752811
28214981,test,MEANING,1.2132060602143435
29236772,test,MEANING,1.2229411573434668
9210741,test,EMOTION,1.0945310701526187
11549754,test,EMOTION,1.1399906606795418
12948690,test,EMOTION,1.1479765562372888
14741678,test,EMOTION,1.0726047931900176
15450788,test,EMOTION,1.1372409064501525
15930371,test,EMOTION,1.2075596899963572
16139812,test,EMOTION,1.236361321066523
17400251,test,EMOTION,1.0576892037205983
17481593,test,EMOTION,1.172835830928719
17579609,test,EMOTION,1.1040355782668658
17617382,test,EMOTION,1.1591032984763299
