PMID,SPLIT,DOMAIN,OBSERVED
10884059,test,EXECUTION,1.1118680808185768
15145996,test,EXECUTION,1.0591975588678315
15722208,test,EXECUTION,1.100174647192449
16139806,test,EXECUTION,1.133774958617697
16463149,test,EXECUTION,1.306823919427222
17081770,test,EXECUTION,1.0191746516790805
18311829,test,EXECUTION,1.3148760858403485
18617569,test,EXECUTION,1.0757814872364269
18632890,test,EXECUTION,1.2644225367733264
18672026,test,EXECUTION,1.1229583691220606
19699190,test,EXECUTION,1.158194936386188
20669168,test,EXECUTION,1.0868413145882958
21368084,test,EXECUTION,1.193857737667591
21782030,test,EXECUTION,1.1039256811541838
22492047,test,EXECUTION,1.24637975116102
22590522,test,EXECUTION,1.1944133056414115
22868063,test,EXECUTION,1.139927888710181
23748501,test,EXECUTION,1.138145070896915
23769608,test,EXECUTION,1.287675164781878
25609637,test,EXECUTION,1.3173781925593537
26954693,test,EXECUTION,1.0755251033275692
27329770,test,EXECUTION,1.2445897779047213
27381089,test,EXECUTION,1.1290913976931718
28249785,test,EXECUTION,1.1735272904786171
10619416,test,MEMORY,1.4002900770973425
18434197,test,MEMORY,1.5480498225986645
21974788,test,MEMORY,1.2567098205753746
24909300,test,MEMORY,1.2961310775404196
29869764,test,MEMORY,1.4078686626369035
12090812,test,COGNITION,0.9933430016724816
12507693,test,COGNITION,1.073963947232381
12547465,test,COGNITION,1.1875935715856896
14993603,test,COGNITION,1.1438433954209204
15377736,test,COGNITION,0.984560449986433
15590917,test,COGNITION,0.9937242157014456
15593271,test,COGNITION,0.9041093648578863
15887056,test,COGNITION,1.152736453087852
16837832,test,COGNITION,1.0233572502260249
16876130,test,COGNITION,1.1001445905119778
17559542,test,COGNITION,1.2013823878355125
18004945,test,COGNITION,1.111721489698773
18434103,test,COGNITION,1.0118841422209675
18515149,test,COGNITION,1.0532919123190612
18524902,test,COGNITION,1.084189163930597
18819107,test,COGNITION,1.1291657602662926
19376243,test,COGNITION,0.9592892622748971
19490513,test,COGNITION,1.0827406419443522
19619566,test,COGNITION,0.9633005320058827
19643585,test,COGNITION,1.1029259718087692
19650139,test,COGNITION,1.1390292125224057
19715764,test,COGNITION,1.0770902436378322
19777552,test,COGNITION,1.2202030457163349
20036266,test,COGNITION,0.9307600506343208
20164352,test,COGNITION,1.1154082472682696
20522540,test,COGNITION,1.0830664893405895
20851189,test,COGNITION,0.9436313644737215
21373973,test,COGNITION,1.1066829437117742
21390505,test,COGNITION,1.0155771887354368
21452946,test,COGNITION,1.089274291633189
21556876,test,COGNITION,1.108048280252266
21600291,test,COGNITION,1.0477065546521707
21703498,test,COGNITION,1.0672045869985463
21938266,test,COGNITION,0.9355716770566178
22016480,test,COGNITION,1.009428152917043
22431327,test,COGNITION,1.052899350048754
22617625,test,COGNITION,1.1926929939444662
22617829,test,COGNITION,1.0515109914021965
22840469,test,COGNITION,1.0173722510664043
22885679,test,COGNITION,1.0061411716679678
23000552,test,COGNITION,1.0561389082496968
23062585,test,COGNITION,1.0513040283541542
23468100,test,COGNITION,1.142922074723963
23578759,test,COGNITION,1.0329076595514344
23675408,test,COGNITION,1.0200220052559401
23773427,test,COGNITION,1.0302054776905998
23845427,test,COGNITION,0.9698083995924544
24036319,test,COGNITION,1.1185444685521289
24236212,test,COGNITION,1.1275563044786603
24384153,test,COGNITION,1.068383745919964
24416003,test,COGNITION,1.025005120109871
25670645,test,COGNITION,1.152618469121374
26082893,test,COGNITION,1.124556606322654
26436895,test,COGNITION,1.0117756242314644
26656573,test,COGNITION,1.0429248860057867
27170137,test,COGNITION,0.9907457878349054
27355179,test,COGNITION,0.9740828405582383
27522332,test,COGNITION,1.0171147066033122
27659299,test,COGNITION,1.09449229520267
27738997,test,COGNITION,1.063680761413505
27832450,test,COGNITION,1.1861002269708738
27917562,test,COGNITION,1.0522168444089668
28077120,test,COGNITION,1.066793053998268
28092779,test,COGNITION,1.066674148027312
28370703,test,COGNITION,1.0560248794400562
28579482,test,COGNITION,1.0856378583232276
29263238,test,COGNITION,1.0719640453105097
29364911,test,COGNITION,1.099913474088114
29453959,test,COGNITION,1.1401566797021843
29590181,test,COGNITION,1.109326104372583
8642414,test,VISION,1.08296374501217
8730806,test,VISION,0.9812112363063631
10195113,test,VISION,1.078624238145702
10624956,test,VISION,1.1956157175400626
11168567,test,VISION,1.1256922517653676
11182099,test,VISION,1.214533231240016
11506539,test,VISION,1.068013332435557
11926931,test,VISION,1.0869566579762078
12653987,test,VISION,1.1892229158367644
12713654,test,VISION,1.1067905540698106
12812832,test,VISION,1.0854271573406413
12823480,test,VISION,1.1114454066522301
15627583,test,VISION,1.066418685600623
15978022,test,VISION,0.999834813322345
17499172,test,VISION,1.183562029422407
17717657,test,VISION,1.1125875102770884
17916338,test,VISION,1.1398260514908762
18063476,test,VISION,1.170013529425539
18435752,test,VISION,1.076348087530981
19288466,test,VISION,1.1245098909425482
19587274,test,VISION,1.0985166973419715
19596405,test,VISION,1.0302280672473592
19619661,test,VISION,1.145276458969969
19771159,test,VISION,1.1502108306092322
21078973,test,VISION,1.0422320606956208
21092865,test,VISION,1.1548685821264908
22108343,test,VISION,1.093847095288446
22137181,test,VISION,1.0382988789766197
22235032,test,VISION,1.1602428606306114
22505995,test,VISION,1.111849021182185
22708629,test,VISION,1.0865143006575584
22941501,test,VISION,1.0708178314630636
23138728,test,VISION,0.9728573744465575
23303932,test,VISION,1.0891642770039167
23404335,test,VISION,1.0914412511009173
23574539,test,VISION,1.0635877881223281
23804086,test,VISION,1.0620694522030802
24513528,test,VISION,1.0434158220503396
24702449,test,VISION,1.137230317644903
24742157,test,VISION,1.0987974555478088
25101865,test,VISION,1.014496460456912
25392511,test,VISION,1.1052639683126741
25557401,test,VISION,0.983393623999265
26129732,test,VISION,1.1119643090036082
26287488,test,VISION,1.0025181909633547
27014015,test,VISION,1.0371126780095368
27402599,test,VISION,1.0633868347310311
28338791,test,VISION,1.0255589897185726
28701942,test,VISION,1.1163361570277903
28821668,test,VISION,1.1215952057175917
29086468,test,VISION,1.1168560134404109
29880254,test,VISION,1.0116761216922256
12160755,test,AROUSAL,1.1985919416329442
12571120,test,AROUSAL,1.1128549982916962
15572117,test,AROUSAL,1.098643993105127
15784436,test,AROUSAL,1.1515804828255085
17188518,test,AROUSAL,1.0885805051663915
18184777,test,AROUSAL,1.1920530770408768
18499480,test,AROUSAL,1.1940814767460073
18842666,test,AROUSAL,0.9886219160936172
18987188,test,AROUSAL,1.157944296725618
20610743,test,AROUSAL,1.1573903194931832
20673803,test,AROUSAL,1.153252276574326
21144497,test,AROUSAL,1.2147960358408183
21699987,test,AROUSAL,1.2036854841889275
21896497,test,AROUSAL,1.1407153196836042
21945697,test,AROUSAL,1.0585087499491344
22227141,test,AROUSAL,1.0826822373555074
22234380,test,AROUSAL,1.0947888758427955
22510246,test,AROUSAL,1.1101348731326968
23175822,test,AROUSAL,1.2487470509510787
23200718,test,AROUSAL,1.233765214753898
23201367,test,AROUSAL,1.1991586436075876
23245219,test,AROUSAL,1.1105347236203882
23512932,test,AROUSAL,1.1505427452897623
23787950,test,AROUSAL,1.15109729666861
23888999,test,AROUSAL,1.112914973667712
23907764,test,AROUSAL,1.168668764758384
24093010,test,AROUSAL,1.0499530943514117
24768931,test,AROUSAL,1.1262476519527373
