PMID,SPLIT,DOMAIN,OBSERVED
17350289,test,MEMORY,1.3515802455186485
17932973,test,MEMORY,1.5028815239379882
19925208,test,MEMORY,1.3529074003999952
22800807,test,MEMORY,1.5204199431101633
23670951,test,MEMORY,1.3078521752170196
26478961,test,MEMORY,1.3901324629874368
26635557,test,MEMORY,1.3219101847641666
27738997,test,MEMORY,1.3481430436611856
7488733,test,COGNITION,1.0292858267881295
8836245,test,COGNITION,1.0309183044223935
8855347,test,COGNITION,1.0399460108418686
9989556,test,COGNITION,1.110192272536034
10739412,test,COGNITION,0.9952588869718493
10876085,test,COGNITION,1.0521864772778449
10896168,test,COGNITION,1.0488915440131772
11053229,test,COGNITION,0.9975754627006854
11098795,test,COGNITION,1.050312988414024
11160525,test,COGNITION,1.0474769177488836
11438629,test,COGNITION,1.0227268497740947
11549618,test,COGNITION,1.0273468846367526
11564326,test,COGNITION,0.989144400710976
11590113,test,COGNITION,1.0353986731382239
11704074,test,COGNITION,1.0567447616574392
11751032,test,COGNITION,1.0575653661250648
11798266,test,COGNITION,1.036297272070873
11997687,test,COGNITION,1.0780677589890828
12090812,test,COGNITION,1.049510244597992
12147314,test,COGNITION,1.0497342099250593
12160755,test,COGNITION,1.1069461131656422
12507693,test,COGNITION,1.0293659653383103
12571120,test,COGNITION,1.0696368685890307
12670429,test,COGNITION,1.0560851130526252
12749964,test,COGNITION,1.0739185297107636
12855357,test,COGNITION,1.016477533174
12867520,test,COGNITION,1.0607438667836977
12953304,test,COGNITION,1.0124698956837914
14568478,test,COGNITION,1.068579282729187
14638592,test,COGNITION,1.0657847258010957
14642287,test,COGNITION,1.0448880850398614
14683707,test,COGNITION,1.1312719593019023
14741683,test,COGNITION,1.0236628582325178
15050570,test,COGNITION,1.0186195382681447
15109993,test,COGNITION,0.9916700752163081
15275907,test,COGNITION,0.9947535151649558
15377736,test,COGNITION,1.0029698566316834
15499576,test,COGNITION,1.0770135658623154
15528101,test,COGNITION,1.0485942689986683
15533557,test,COGNITION,1.0170199777416484
15572117,test,COGNITION,1.0649494022357717
15593271,test,COGNITION,1.014271785926165
15691521,test,COGNITION,1.1375025570359145
15701224,test,COGNITION,1.042991785214164
15721593,test,COGNITION,1.02973572738505
15741465,test,COGNITION,1.0355210681926295
15784436,test,COGNITION,1.087183904507098
15795134,test,COGNITION,1.0358468842826087
15850739,test,COGNITION,1.0232523822692843
15887056,test,COGNITION,1.0466991194640938
15961053,test,COGNITION,1.0475097770179063
